ID,Review,Link,Sentiment
257,"Well received, good socket in hand good quality, plus only to see the configuration on the site or application button index and major silencer.For the martyred people, it came shvidko. Usochnishko yak in the inventory, how to do it. Recommend before purchase).nice mouse, will buy one moreProfessional mouseMouse super. The child likes it very much.Very good productAll right.It is totally what is announced in the image and details of the article, it has an incredible amount of changes for the rgb. It has its software to be able to modify it at ease, the problem is that it is only in Chinese and English. I loved it very much I will certainly buy back here. Your software can be found how G6 rgb software in the search enginenice quality mouseVery good quality and quite complete software.Kang Chu!!!Very satisfied with this mouse. Easy use and good performance. Perfectly adaptable hands.",https://www.aliexpress.com/item/1005007433668304.html?algo_pvid=929448dc-4f95-40ab-9765-ba6f63426310&algo_exp_id=929448dc-4f95-40ab-9765-ba6f63426310-52&pdp_npi=4%40dis%21PKR%218930.92%214733.41%21%21%21231.81%21122.86%21%40210101f517317821840102366eccbd%2112000040743258930%21sea%21PK%210%21ABX&curPageLogUid=ywxYUAAx3ngz&utparam-url=scene%3Asearch%7Cquery_from%3A,Positive
258,,https://www.aliexpress.com/item/1005006858236023.html?algo_pvid=929448dc-4f95-40ab-9765-ba6f63426310&algo_exp_id=929448dc-4f95-40ab-9765-ba6f63426310-53&pdp_npi=4%40dis%21PKR%215123.31%212407.93%21%21%21132.98%2162.50%21%40210101f517317821840102366eccbd%2112000038535416177%21sea%21PK%210%21ABX&curPageLogUid=X371WEHB2Git&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
259,,https://www.aliexpress.com/item/1005007005838258.html?algo_pvid=929448dc-4f95-40ab-9765-ba6f63426310&algo_exp_id=929448dc-4f95-40ab-9765-ba6f63426310-57&pdp_npi=4%40dis%21PKR%21734.71%21734.71%21%21%2119.07%2119.07%21%40210101f517317821840102366eccbd%2112000039031023102%21sea%21PK%210%21ABX&curPageLogUid=0grLbFyDtXWZ&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
260,"A little small but works wellThe mouse is not metal, plastic. Only metal sole. The color is not at all like in the photo. Buttons are not 6 as stated, but 4. only left, right, wheel and DPI.tyWell, very so-so ((. Fragile flimsy. Very smallReally, really quiet. Non-trivial design, but... Small for my handThe mouse is normal, I have already tried it, I liked it, of an unusual shape, but it fits normally in the hand.The mouse is so-so for my hand. But it has unusual form.Great design, good execution. Works greatIn principle, a good mouse, the battery is a little weak, but holds for several hours.The mouse is not metal. Of metal only the base. Works well, but 2 stars due to deception in the descriptionLooks really good, it's will be a nice giftLoving the mouse",https://www.aliexpress.com/item/1005005145588642.html?algo_pvid=929448dc-4f95-40ab-9765-ba6f63426310&algo_exp_id=929448dc-4f95-40ab-9765-ba6f63426310-58&pdp_npi=4%40dis%21PKR%213974.91%213580.47%21%21%2114.31%2112.89%21%40210101f517317821840102366eccbd%2112000031846055356%21sea%21PK%210%21ABX&curPageLogUid=uYpJqj7oTsNo&utparam-url=scene%3Asearch%7Cquery_from%3A,Positive
261,,https://www.aliexpress.com/item/1005007714521230.html?algo_pvid=344e38d5-6c4e-4936-b58b-3b426e843ffc&algo_exp_id=344e38d5-6c4e-4936-b58b-3b426e843ffc-30&pdp_npi=4%40dis%21PKR%216882.45%216882.45%21%21%21178.64%21178.64%21%40210141f717317822048645882e75f3%2112000041951424359%21sea%21PK%210%21ABX&curPageLogUid=GphOsDRwb8ls&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
262,"As soon as you connect, the genuine software is laid. I waited a bit, but I bought it cheaper. If you turn the wheel hard, I like it to be an unlimited wheel. There are many other small functions that you didn't think of. Press it under the place of the thumb and function in every direction before and after. Is it possible to set the software for each function or a function set according to the use app? I like everything.I have always been a fan of Logitech's mice, and this one is best for productivity. Well made and authentic.As advertised, it works perfectly and has no problem configuring it with the logi options appThe mouse is original, the logi plus app on my windows pc detects it just fine. It came in its original box.Shipping is fast and you can use all the features like genuine as, but it's not going to be used for games. If you don't use it, it will last for a long time. I bought a good product at a price of 43, so I'm satisfied.It is genuine. I also want to buy next time. It is genuine. I also want to buy next time. It is genuine. I also want to buy next time. It is genuine. I want to buy next time.A lot, quality product. I will buy more as soon as possible because I need it for my use. Brazil pen is full of taxes.You'll have to adapt, but the feeling of being Yaldine is comfortable. It works well too!!I'm from Brazil. Original mouse. I recommend it.looking goodGood original productIt is lighter than you thought and works smoothly. It seems that the handle is well designed according to the human engineering. I bought it at a low price during the Gwanggun Festival, and I am very satisfied. USB-C way of charging, so it's convenient.The delivery is faster than expected and the goods are as explained Good product was very good to buy at cheap price I bought it much cheaper than the cost because of various discounts. I am very satisfied. I recommend it. It's different to try an expensive mouse. I bought it for about $42 at the sale. Button mapping as a program, so it's comfortable on the Mac. I'll have to write for a long time.Everything OK. Arrived very well packed and is original. Arrived sealed. Perfect and for one excellent price. I recommend it.After 9 days the package with Logitech MX Master 3S Wireless Bluetooth Mouse arrived. The package was well packed and the Logitech Mouse looked undamaged. I haven't tested it yet.I recently purchased the Logitech MX Master 3S from AliExpress, and I couldn't be more satisfied! The mouse arrived well-packaged and on time. The ergonomics are top-notchï¿½it's incredibly comfortable to use. The thumb rest and button placements are well thought out, making it easy to switch between tasks. The scroll wheel is buttery smooth, and the customizable buttons add a huge productivity boost. The precision is remarkable, and the silent clicks are a nice upgrade from traditional mice. Battery life is excellent. If you're looking for a high-quality mouse for productivity or creative work, the MX Master 3S is worth every penny. Highly recommend!Original 100% mouse. Works smoothly with Logitech's Logi + app. It was super worth buyingVery good. I bought it well. The mouse doesn't need Korean engraving, and the mouse doesn't have much to be out. You can buy it with your direct. Sold in Korea is too expensive, keyboard is expensive, buy a lot of Logitech.Second purchase awesome product with exceptional features, easy to use. Best part is charging percentage in logi options software.",https://www.aliexpress.com/item/1005006782975346.html?algo_pvid=344e38d5-6c4e-4936-b58b-3b426e843ffc&aem_p4p_detail=2024111610364415439771889578190002869152&algo_exp_id=344e38d5-6c4e-4936-b58b-3b426e843ffc-31&pdp_npi=4%40dis%21PKR%2154768.30%2123002.87%21%21%211421.56%21597.06%21%40210141f717317822048645882e75f3%2112000038281943253%21sea%21PK%210%21ABX&curPageLogUid=hsEyVGqDSWzK&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=2024111610364415439771889578190002869152_8,Positive
263,"Delivery to Ukraine 16 days. I will describe it. Zaggat, prosperity for the enemy, vid koristuvannya. Recommend seller and productIt works well, it has delay if you use it with BluetoothVery good the product, for your pricePerfect mouse recommendvery good mouseI still haven't testedReally good, surprised meVery beautiful Good Mouse well packed nothing to complain aboutAppears to be the product of quality and resistant, I liked the finish. Came out at a slightly salty price because of the government of love that is not cheap and the Bolsonaro is another shit.Works and looks good. it is not very convenient to switch between wireless modes and instructions not very clear about it, but basically you have 3 modes, the first (red light) is radio and two other are 2 Bluetooth channels(green and blue lights), so by clicking the mode button you can switch between them, same as dpi modes, that's it. no need to hold it for 3s for mode switching, but you have to do so for unpairing with previously paired device on the selected channel. I like that it works by cable as well so this is 4th mode)Mouse very good and responsive despite reaching a maximum of 3600DPI, but this does not take away the brightness of the mouse, which has many satisfactory features, such as going into hibernation after 1,5 minutes without use, besides not making noise at the click of the mouse, they are very good switches, And its size and ergometry are excellent for Palm or claw footprints, the only negative point is to have only 750mha of battery, but even so, it still lasts about 8 days of continuous use, at last I am very satisfied with the purchase.Mouse exceeded my expectations in construction and design. It really is more beautiful in person, I only had a little bit of difficulty in selecting the connection 2.4GHz on account of a switch mode button and not a position button as in older models, but nothing that a little patience doesn't work. And about the DPI modes, it seems to have 6 stages, which is very useful for different users, and as for delay, I did not notice anything, his answer is immediate.Item is very GOOD. Received the item within 1 week and 2 days. very fast delivery. Buttons are very good for the price. Recommended.Very cool and good quality I recommend everyone to buy has a good hand catch and great buttonsIt does not have a ""click"" each one what it uses and I love how smooth it feels, the cable that comes is very long and I cannot complain about anything about the productGreat mouse found in the optical test how excellent nothing to claim fast delivery comes with charging wire and USB to use it wirelesslyArrived fast and well packed, I have not tested yet but it looks like a good product.Very good for the price I recommend, it lasts quite the battery.If you are looking for something of high quality do not buy this mouse, but if you want something good for little money buy it. Its materials are not very high quality its precision is not the best and has a longer delay than usual in wireless mouse, but if you are not going to use it to play fast games or online that need a lot of caution then it is fineChecked the mouse. Everything came right, Ubs connector, both the cable and the other connector too. Only problem that the box came all wide open! Like someone was opening the box.",https://www.aliexpress.com/item/1005006054521235.html?algo_pvid=344e38d5-6c4e-4936-b58b-3b426e843ffc&algo_exp_id=344e38d5-6c4e-4936-b58b-3b426e843ffc-32&pdp_npi=4%40dis%21PKR%218086.03%214285.74%21%21%21209.88%21111.24%21%40210141f717317822048645882e75f3%2112000035517052695%21sea%21PK%210%21ABX&curPageLogUid=SyC8nP3yqHoA&utparam-url=scene%3Asearch%7Cquery_from%3A,Positive
264,,https://www.aliexpress.com/item/1005007911703295.html?algo_pvid=344e38d5-6c4e-4936-b58b-3b426e843ffc&algo_exp_id=344e38d5-6c4e-4936-b58b-3b426e843ffc-33&pdp_npi=4%40dis%21PKR%2113445.89%2113445.89%21%21%21349.00%21349.00%21%40210141f717317822048645882e75f3%2112000042814092574%21sea%21PK%210%21ABX&curPageLogUid=WVDTBxjvYCaf&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
265,,https://www.aliexpress.com/item/1005006321045924.html?algo_pvid=344e38d5-6c4e-4936-b58b-3b426e843ffc&algo_exp_id=344e38d5-6c4e-4936-b58b-3b426e843ffc-34&pdp_npi=4%40dis%21PKR%217642.58%214127.00%21%21%21198.37%21107.12%21%40210141f717317822048645882e75f3%2112000036833803405%21sea%21PK%210%21ABX&curPageLogUid=3h5e0arFJGZX&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
266,A pity that the mouse is not BluetoothIn the article description states that the mouse and carpet along with the headphones is what did not happen. The headphones are good but only the headphones came.,https://www.aliexpress.com/item/32699770335.html?algo_pvid=344e38d5-6c4e-4936-b58b-3b426e843ffc&aem_p4p_detail=2024111610364415439771889578190002869152&algo_exp_id=344e38d5-6c4e-4936-b58b-3b426e843ffc-35&pdp_npi=4%40dis%21PKR%217108.17%214619.34%21%21%2125.59%2116.63%21%40210141f717317822048645882e75f3%2112000030589676578%21sea%21PK%210%21ABX&curPageLogUid=VqVEgYA0QRlo&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=2024111610364415439771889578190002869152_9,Positive
267,,https://www.aliexpress.com/item/1005005516360126.html?algo_pvid=344e38d5-6c4e-4936-b58b-3b426e843ffc&algo_exp_id=344e38d5-6c4e-4936-b58b-3b426e843ffc-36&pdp_npi=4%40dis%21PKR%218279.43%214471.05%21%21%21214.90%21116.05%21%40210141f717317822048645882e75f3%2112000033379049590%21sea%21PK%210%21ABX&curPageLogUid=foP2ZbZYl8Iq&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
268,,https://www.aliexpress.com/item/1005006034538282.html?algo_pvid=344e38d5-6c4e-4936-b58b-3b426e843ffc&algo_exp_id=344e38d5-6c4e-4936-b58b-3b426e843ffc-37&pdp_npi=4%40dis%21PKR%213864.25%211854.69%21%21%21100.30%2148.14%21%40210141f717317822048645882e75f3%2112000035418588445%21sea%21PK%210%21ABX&curPageLogUid=9UexgNX4lDg1&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
